"<TYPE>","<TICKER>","<TAS.SEQ>","<ACTIVITY.DATETIME>","<BID.PRICE>","<BID.SIZE>"
"Q","BZTF21",5252,2020-09-04 20:29:09.4508,-8.75,53
"Q","BZTF21",5254,2020-09-04 20:29:09.4568,-8.75,53
"Q","BZTF21",5256,2020-09-04 20:29:09.4568,-8.75,53
"Q","BZTF21",5258,2020-09-04 20:29:09.4568,-8.75,53
"Q","BZTF21",5260,2020-09-04 20:29:09.4568,-8.75,55
"Q","BZTF21",5262,2020-09-04 20:29:09.4692,-8.75,57
"Q","BZTF21",5264,2020-09-04 20:29:09.4692,-8.75,55
"Q","BZTF21",5266,2020-09-04 20:29:09.658,-8.75,55
"Q","BZTF21",5268,2020-09-04 20:29:09.7021,-8.75,53
"Q","BZTF21",5270,2020-09-04 20:29:09.7129,-8.75,53
"Q","BZTF21",5272,2020-09-04 20:29:09.7129,-8.75,53
"Q","BZTF21",5274,2020-09-04 20:29:09.7129,-8.75,51
"Q","BZTF21",5276,2020-09-04 20:29:09.7129,-8.75,49
"Q","BZTF21",5278,2020-09-04 20:29:09.7129,-8.75,48
"Q","BZTF21",5280,2020-09-04 20:29:09.7129,-8.75,48
"Q","BZTF21",5282,2020-09-04 20:29:09.7129,-8.75,47
"Q","BZTF21",5284,2020-09-04 20:29:09.7129,-8.75,43
"Q","BZTF21",5286,2020-09-04 20:29:09.7193,-8.75,41
"Q","BZTF21",5288,2020-09-04 20:29:09.7193,-8.75,43
"Q","BZTF21",5290,2020-09-04 20:29:09.7193,-8.75,41
"Q","BZTF21",5292,2020-09-04 20:29:09.7193,-8.75,39
"Q","BZTF21",5294,2020-09-04 20:29:09.7193,-8.75,38
"Q","BZTF21",5296,2020-09-04 20:29:09.7193,-8.75,37
"Q","BZTF21",5298,2020-09-04 20:29:09.7193,-8.75,36
"Q","BZTF21",5300,2020-09-04 20:29:09.7193,-8.75,35
"Q","BZTF21",5302,2020-09-04 20:29:09.7228,-8.75,36
"Q","BZTF21",5304,2020-09-04 20:29:09.7334,-8.75,35
"Q","BZTF21",5306,2020-09-04 20:29:09.7334,-8.75,34
"Q","BZTF21",5308,2020-09-04 20:29:09.7388,-8.75,5
"Q","BZTF21",5310,2020-09-04 20:29:09.7388,-8.75,3
"Q","BZTF21",5312,2020-09-04 20:29:09.7388,-8.75,2
"Q","BZTF21",5314,2020-09-04 20:29:09.7388,-9.25,86
"Q","BZTF21",5316,2020-09-04 20:29:09.7388,-9.25,86
"Q","BZTF21",5318,2020-09-04 20:29:09.7388,-9.25,86
"Q","BZTF21",5320,2020-09-04 20:29:09.7388,-9.25,86
"Q","BZTF21",5322,2020-09-04 20:29:09.7388,-9.25,86
"Q","BZTF21",5324,2020-09-04 20:29:09.7388,-9.25,86
"Q","BZTF21",5326,2020-09-04 20:29:09.7388,-9.25,82
"Q","BZTF21",5328,2020-09-04 20:29:09.7428,-9.25,79
"Q","BZTF21",5330,2020-09-04 20:29:09.7587,-9.25,70
"Q","BZTF21",5332,2020-09-04 20:29:09.7587,-9.25,67
"Q","BZTF21",5334,2020-09-04 20:29:09.7587,-9.25,65
"Q","BZTF21",5336,2020-09-04 20:29:09.817,-9.25,55
"Q","BZTF21",5338,2020-09-04 20:29:09.851,-9.25,51
"Q","BZTF21",5340,2020-09-04 20:29:09.8961,-9.25,42
"Q","BZTF21",5342,2020-09-04 20:29:09.9483,-9.25,37
"Q","BZTF21",5344,2020-09-04 20:29:09.9483,-9.25,36
"Q","BZTF21",5346,2020-09-04 20:29:09.9483,-9.25,27
"Q","BZTF21",5348,2020-09-04 20:29:09.9522,-9.25,18
"Q","BZTF21",5350,2020-09-04 20:29:09.9561,-10,46
"Q","BZTF21",5352,2020-09-04 20:29:09.9561,-10,46
"Q","BZTF21",5354,2020-09-04 20:29:09.967,-10,44
"Q","BZTF21",5356,2020-09-04 20:29:09.982,-10,42
"Q","BZTF21",5358,2020-09-04 20:29:09.982,-10,32
"Q","BZTF21",5360,2020-09-04 20:29:09.9877,-10,29
"Q","BZTF21",5362,2020-09-04 20:29:09.9877,-10,25
"Q","BZTF21",5364,2020-09-04 20:29:09.9877,-10,24
"Q","BZTF21",5366,2020-09-04 20:29:10.2468,-10,24
"Q","BZTF21",5368,2020-09-04 20:29:10.2468,-10,37
"Q","BZTF21",5370,2020-09-04 20:29:10.274,-10,34
"Q","BZTF21",5372,2020-09-04 20:29:10.274,-10,32
"Q","BZTF21",5374,2020-09-04 20:29:10.274,-10,32
"Q","BZTF21",5376,2020-09-04 20:29:10.274,-10,32
"Q","BZTF21",5378,2020-09-04 20:29:10.2788,-10,32
"Q","BZTF21",5380,2020-09-04 20:29:10.2788,-10,35
"Q","BZTF21",5382,2020-09-04 20:29:10.2847,-10,35
"Q","BZTF21",5384,2020-09-04 20:29:10.2962,-10,37
"Q","BZTF21",5386,2020-09-04 20:29:10.321,-10,35
"Q","BZTF21",5388,2020-09-04 20:29:10.321,-10,34
"Q","BZTF21",5390,2020-09-04 20:29:10.3379,-10,35
"Q","BZTF21",5392,2020-09-04 20:29:10.3763,-10,35
"Q","BZTF21",5394,2020-09-04 20:29:10.3818,-10,35
"Q","BZTF21",5396,2020-09-04 20:29:10.3818,-10,35
"Q","BZTF21",5398,2020-09-04 20:29:10.3818,-9.25,1
"Q","BZTF21",5400,2020-09-04 20:29:10.3872,-9.25,1
"Q","BZTF21",5402,2020-09-04 20:29:10.3872,-9.25,1
"Q","BZTF21",5404,2020-09-04 20:29:10.3917,-9.25,1
"Q","BZTF21",5406,2020-09-04 20:29:10.3917,-9.25,1
"Q","BZTF21",5408,2020-09-04 20:29:10.4034,-9.25,1
"Q","BZTF21",5410,2020-09-04 20:29:10.409,-9.25,1
"Q","BZTF21",5412,2020-09-04 20:29:10.5018,-9.25,5
"Q","BZTF21",5414,2020-09-04 20:29:10.5018,-9.25,6
"Q","BZTF21",5416,2020-09-04 20:29:10.5297,-9.25,6
"Q","BZTF21",5418,2020-09-04 20:29:10.5368,-9.25,6
"Q","BZTF21",5420,2020-09-04 20:29:10.5424,-9.25,6
"Q","BZTF21",5422,2020-09-04 20:29:10.5656,-9.25,22
"Q","BZTF21",5424,2020-09-04 20:29:10.6377,-9.25,22
"Q","BZTF21",5426,2020-09-04 20:29:10.6551,-9.25,22
"Q","BZTF21",5428,2020-09-04 20:29:10.7542,-9.25,23
"Q","BZTF21",5430,2020-09-04 20:29:10.776,-9.25,23
"Q","BZTF21",5432,2020-09-04 20:29:10.776,-9.25,23
"Q","BZTF21",5434,2020-09-04 20:29:10.7969,-9.25,25
"Q","BZTF21",5436,2020-09-04 20:29:10.8038,-9.25,25
"Q","BZTF21",5438,2020-09-04 20:29:10.8038,-9.25,25
"Q","BZTF21",5440,2020-09-04 20:29:10.8279,-9.25,27
"Q","BZTF21",5442,2020-09-04 20:29:10.8279,-9.25,27
"Q","BZTF21",5444,2020-09-04 20:29:10.8418,-9.25,27
"Q","BZTF21",5446,2020-09-04 20:29:10.8838,-9.25,27
"Q","BZTF21",5448,2020-09-04 20:29:10.8838,-9.25,27
"Q","BZTF21",5450,2020-09-04 20:29:10.9193,-9.25,27
"Q","BZTF21",5452,2020-09-04 20:29:10.9248,-9.25,27
"Q","BZTF21",5454,2020-09-04 20:29:10.9248,-9.25,28
"Q","BZTF21",5456,2020-09-04 20:29:10.9298,-9.25,32
"Q","BZTF21",5458,2020-09-04 20:29:11.0497,-9.25,32
"Q","BZTF21",5460,2020-09-04 20:29:11.0497,-9.25,32
"Q","BZTF21",5462,2020-09-04 20:29:11.0497,-9.25,32
"Q","BZTF21",5464,2020-09-04 20:29:11.055,-9.25,32
"Q","BZTF21",5466,2020-09-04 20:29:11.0603,-9.25,35
"Q","BZTF21",5468,2020-09-04 20:29:11.0603,-9.25,42
"Q","BZTF21",5470,2020-09-04 20:29:11.0603,-9.25,45
"Q","BZTF21",5472,2020-09-04 20:29:11.0603,-9.25,44
"Q","BZTF21",5474,2020-09-04 20:29:11.0603,-9.25,40
"Q","BZTF21",5476,2020-09-04 20:29:11.0603,-9.25,39
"Q","BZTF21",5478,2020-09-04 20:29:11.0603,-9.25,23
"Q","BZTF21",5480,2020-09-04 20:29:11.0603,-9.25,21
"Q","BZTF21",5482,2020-09-04 20:29:11.0632,-9.25,20
"Q","BZTF21",5484,2020-09-04 20:29:11.0632,-9.25,18
"Q","BZTF21",5486,2020-09-04 20:29:11.0632,-9.25,14
"Q","BZTF21",5488,2020-09-04 20:29:11.0632,-9.25,13
"Q","BZTF21",5490,2020-09-04 20:29:11.0632,-9.25,13
"Q","BZTF21",5492,2020-09-04 20:29:11.0632,-9.25,6
"Q","BZTF21",5494,2020-09-04 20:29:11.0632,-8.75,1
"Q","BZTF21",5496,2020-09-04 20:29:11.0873,-8.75,1
"Q","BZTF21",5498,2020-09-04 20:29:11.0873,-8.75,10
"Q","BZTF21",5500,2020-09-04 20:29:11.0923,-8.75,10
"Q","BZTF21",5502,2020-09-04 20:29:11.1065,-8.75,10
"Q","BZTF21",5504,2020-09-04 20:29:11.1113,-8.75,10
"Q","BZTF21",5506,2020-09-04 20:29:11.1113,-8.75,10
"Q","BZTF21",5508,2020-09-04 20:29:11.1557,-8.75,10
"Q","BZTF21",5510,2020-09-04 20:29:11.2667,-8.75,20
"Q","BZTF21",5512,2020-09-04 20:29:11.3337,-8.75,21
"Q","BZTF21",5514,2020-09-04 20:29:11.3337,-8.75,23
"Q","BZTF21",5516,2020-09-04 20:29:11.3337,-8.75,26
"Q","BZTF21",5518,2020-09-04 20:29:11.3337,-8.75,26
"Q","BZTF21",5520,2020-09-04 20:29:11.3399,-8.75,26
"Q","BZTF21",5522,2020-09-04 20:29:11.379,-8.75,26
"Q","BZTF21",5524,2020-09-04 20:29:11.379,-8.75,23
"Q","BZTF21",5526,2020-09-04 20:29:11.3842,-8.75,21
"Q","BZTF21",5528,2020-09-04 20:29:11.3842,-8.75,20
"Q","BZTF21",5530,2020-09-04 20:29:11.3909,-8.75,18
"Q","BZTF21",5532,2020-09-04 20:29:11.3909,-8.75,13
"Q","BZTF21",5534,2020-09-04 20:29:11.3909,-8.75,11
"Q","BZTF21",5536,2020-09-04 20:29:11.3909,-8.75,11
"Q","BZTF21",5538,2020-09-04 20:29:11.3909,-8.75,11
"Q","BZTF21",5540,2020-09-04 20:29:11.3909,-8.75,11
"Q","BZTF21",5542,2020-09-04 20:29:11.3909,-8.75,10
"Q","BZTF21",5544,2020-09-04 20:29:11.3909,-8.75,6
"Q","BZTF21",5546,2020-09-04 20:29:11.3998,-8.75,6
"Q","BZTF21",5548,2020-09-04 20:29:11.3998,-8.75,6
"Q","BZTF21",5550,2020-09-04 20:29:11.4092,-8.75,6
"Q","BZTF21",5552,2020-09-04 20:29:11.4235,-8.75,6
"Q","BZTF21",5554,2020-09-04 20:29:11.4594,-8.75,6
"Q","BZTF21",5556,2020-09-04 20:29:11.4788,-8.75,5
"Q","BZTF21",5558,2020-09-04 20:29:11.4843,-8.75,4
"Q","BZTF21",5560,2020-09-04 20:29:11.4843,-9.5,52
"Q","BZTF21",5562,2020-09-04 20:29:11.4843,-9.5,50
"Q","BZTF21",5564,2020-09-04 20:29:11.4843,-9.5,50
"Q","BZTF21",5566,2020-09-04 20:29:11.4843,-9.5,41
"Q","BZTF21",5568,2020-09-04 20:29:11.4843,-9.5,36
"Q","BZTF21",5570,2020-09-04 20:29:11.4897,-9.5,31
"Q","BZTF21",5572,2020-09-04 20:29:11.4897,-9.5,30
"Q","BZTF21",5574,2020-09-04 20:29:11.4897,-9.5,26
"Q","BZTF21",5576,2020-09-04 20:29:11.4897,-9.5,25
"Q","BZTF21",5578,2020-09-04 20:29:11.6016,-9.5,25
"Q","BZTF21",5580,2020-09-04 20:29:11.6016,-9.5,25
"Q","BZTF21",5582,2020-09-04 20:29:11.6016,-9.5,25
"Q","BZTF21",5584,2020-09-04 20:29:11.6016,-9.5,25
"Q","BZTF21",5586,2020-09-04 20:29:11.6293,-9.5,25
"Q","BZTF21",5588,2020-09-04 20:29:11.6293,-9.5,23
"Q","BZTF21",5590,2020-09-04 20:29:11.6368,-9.5,23
"Q","BZTF21",5592,2020-09-04 20:29:11.6368,-9.5,23
"Q","BZTF21",5594,2020-09-04 20:29:11.6664,-9.5,23
"Q","BZTF21",5596,2020-09-04 20:29:11.6759,-9.5,23
"Q","BZTF21",5598,2020-09-04 20:29:11.8006,-9.5,23
"Q","BZTF21",5600,2020-09-04 20:29:11.8006,-9.5,33
"Q","BZTF21",5602,2020-09-04 20:29:11.8661,-9.5,33
"Q","BZTF21",5604,2020-09-04 20:29:11.8661,-9.5,31
"Q","BZTF21",5606,2020-09-04 20:29:11.8661,-9.5,30
"Q","BZTF21",5608,2020-09-04 20:29:11.8661,-9.5,26
"Q","BZTF21",5610,2020-09-04 20:29:11.933,-9.5,26
"Q","BZTF21",5612,2020-09-04 20:29:11.9603,-9.5,26
"Q","BZTF21",5614,2020-09-04 20:29:11.9603,-9.5,26
"Q","BZTF21",5616,2020-09-04 20:29:11.994,-9.5,23
"Q","BZTF21",5618,2020-09-04 20:29:11.994,-9.5,21
"Q","BZTF21",5620,2020-09-04 20:29:12.0003,-9.5,5
"Q","BZTF21",5622,2020-09-04 20:29:12.0053,-9.5,3
"Q","BZTF21",5624,2020-09-04 20:29:12.0498,-9.5,19
"Q","BZTF21",5626,2020-09-04 20:29:12.0498,-9.5,19
"Q","BZTF21",5628,2020-09-04 20:29:12.0498,-9.5,19
"Q","BZTF21",5630,2020-09-04 20:29:12.0557,-9.5,16
"Q","BZTF21",5632,2020-09-04 20:29:12.0786,-9.5,16
"Q","BZTF21",5634,2020-09-04 20:29:12.1021,-9.5,18
"Q","BZTF21",5636,2020-09-04 20:29:12.1021,-9.5,19
"Q","BZTF21",5638,2020-09-04 20:29:12.1021,-9.5,23
"Q","BZTF21",5640,2020-09-04 20:29:12.1021,-9.5,24
"Q","BZTF21",5642,2020-09-04 20:29:12.1107,-9.5,23
"Q","BZTF21",5644,2020-09-04 20:29:12.117,-9.5,23
"Q","BZTF21",5646,2020-09-04 20:29:12.117,-9.5,19
"Q","BZTF21",5648,2020-09-04 20:29:12.117,-9.5,19
"Q","BZTF21",5650,2020-09-04 20:29:12.2407,-9.5,21
"Q","BZTF21",5652,2020-09-04 20:29:12.2407,-9.5,21
"Q","BZTF21",5654,2020-09-04 20:29:12.2613,-9.5,24
"Q","BZTF21",5656,2020-09-04 20:29:12.3358,-9.5,34
"Q","BZTF21",5658,2020-09-04 20:29:12.389,-9.5,36
"Q","BZTF21",5660,2020-09-04 20:29:12.389,-9.5,36
"Q","BZTF21",5662,2020-09-04 20:29:12.389,-9.5,36
"Q","BZTF21",5664,2020-09-04 20:29:12.389,-9.5,39
"Q","BZTF21",5666,2020-09-04 20:29:12.389,-9.5,41
"Q","BZTF21",5668,2020-09-04 20:29:12.4878,-9.5,39
"Q","BZTF21",5670,2020-09-04 20:29:12.5045,-9.5,41
"Q","BZTF21",5672,2020-09-04 20:29:12.5045,-9.5,41
"Q","BZTF21",5674,2020-09-04 20:29:12.5527,-9.5,41
"Q","BZTF21",5676,2020-09-04 20:29:12.6285,-9.5,41
"Q","BZTF21",5678,2020-09-04 20:29:12.6387,-9.5,39
"Q","BZTF21",5680,2020-09-04 20:29:12.6387,-9.5,41
"Q","BZTF21",5682,2020-09-04 20:29:12.6748,-9.5,41
"Q","BZTF21",5684,2020-09-04 20:29:12.6748,-9.5,41
"Q","BZTF21",5686,2020-09-04 20:29:12.6748,-9.5,41
"Q","BZTF21",5688,2020-09-04 20:29:12.6748,-9.5,41
"Q","BZTF21",5690,2020-09-04 20:29:12.6785,-9.5,46
"Q","BZTF21",5692,2020-09-04 20:29:12.6785,-9.5,56
"Q","BZTF21",5694,2020-09-04 20:29:12.6852,-9.5,56
"Q","BZTF21",5696,2020-09-04 20:29:12.6852,-9.5,56
"Q","BZTF21",5698,2020-09-04 20:29:12.6852,-9.5,56
"Q","BZTF21",5700,2020-09-04 20:29:12.6852,-9.5,56
"Q","BZTF21",5702,2020-09-04 20:29:12.6852,-9.5,56
"Q","BZTF21",5704,2020-09-04 20:29:12.6852,-9.5,54
"Q","BZTF21",5706,2020-09-04 20:29:12.6852,-9.5,59
"Q","BZTF21",5708,2020-09-04 20:29:12.6852,-9.5,59
"Q","BZTF21",5710,2020-09-04 20:29:12.6906,-9.5,59
"Q","BZTF21",5712,2020-09-04 20:29:12.6906,-9.5,56
"Q","BZTF21",5714,2020-09-04 20:29:12.6906,-9.5,43
"Q","BZTF21",5716,2020-09-04 20:29:12.6906,-9.5,41
"Q","BZTF21",5718,2020-09-04 20:29:12.6906,-9.5,40
"Q","BZTF21",5720,2020-09-04 20:29:12.6906,-9.5,38
"Q","BZTF21",5722,2020-09-04 20:29:12.6906,-9.5,35
"Q","BZTF21",5724,2020-09-04 20:29:12.6906,-9.5,25
"Q","BZTF21",5726,2020-09-04 20:29:12.6906,-9.5,22
"Q","BZTF21",5728,2020-09-04 20:29:12.6906,-9.5,20
"Q","BZTF21",5730,2020-09-04 20:29:12.6906,-9.5,18
"Q","BZTF21",5732,2020-09-04 20:29:12.6906,-8.75,1
"Q","BZTF21",5734,2020-09-04 20:29:12.6939,-8.75,1
"Q","BZTF21",5736,2020-09-04 20:29:12.6939,-8.75,13
"Q","BZTF21",5738,2020-09-04 20:29:12.6977,-8.75,16
"Q","BZTF21",5740,2020-09-04 20:29:12.6977,-8.75,15
"Q","BZTF21",5742,2020-09-04 20:29:12.6977,-8.75,15
"Q","BZTF21",5744,2020-09-04 20:29:12.6977,-8.75,12
"Q","BZTF21",5746,2020-09-04 20:29:12.6977,-8.75,10
"Q","BZTF21",5748,2020-09-04 20:29:12.6977,-8.75,11
"Q","BZTF21",5750,2020-09-04 20:29:12.7029,-8.75,10
"Q","BZTF21",5752,2020-09-04 20:29:12.7029,-8.75,9
"Q","BZTF21",5754,2020-09-04 20:29:12.7029,-8.75,3
"Q","BZTF21",5756,2020-09-04 20:29:12.7029,-8.75,3
"Q","BZTF21",5758,2020-09-04 20:29:12.7029,-8.75,3
"Q","BZTF21",5760,2020-09-04 20:29:12.7079,-8.75,3
"Q","BZTF21",5762,2020-09-04 20:29:12.7121,-9.5,52
"Q","BZTF21",5764,2020-09-04 20:29:12.7121,-9.5,52
"Q","BZTF21",5766,2020-09-04 20:29:12.7184,-9.5,52
"Q","BZTF21",5768,2020-09-04 20:29:12.7237,-9.5,51
"Q","BZTF21",5770,2020-09-04 20:29:12.756,-9.5,51
"Q","BZTF21",5772,2020-09-04 20:29:12.7613,-8.75,1
"Q","BZTF21",5774,2020-09-04 20:29:12.769,-9.5,54
"Q","BZTF21",5776,2020-09-04 20:29:12.8163,-9.5,54
"Q","BZTF21",5778,2020-09-04 20:29:12.9927,-9.5,54
"Q","BZTF21",5780,2020-09-04 20:29:12.9927,-9.5,57
"Q","BZTF21",5782,2020-09-04 20:29:13.0057,-9.5,57
"Q","BZTF21",5784,2020-09-04 20:29:13.0113,-9.5,57
"Q","BZTF21",5786,2020-09-04 20:29:13.0113,-9.5,57
"Q","BZTF21",5788,2020-09-04 20:29:13.0168,-9.5,57
"Q","BZTF21",5790,2020-09-04 20:29:13.0168,-9.5,57
"Q","BZTF21",5792,2020-09-04 20:29:13.0222,-9.5,57
"Q","BZTF21",5794,2020-09-04 20:29:13.0222,-9.5,57
"Q","BZTF21",5796,2020-09-04 20:29:13.0222,-9.5,57
"Q","BZTF21",5798,2020-09-04 20:29:13.0328,-9.25,70
"Q","BZTF21",5800,2020-09-04 20:29:13.0328,-9.25,70
"Q","BZTF21",5802,2020-09-04 20:29:13.0382,-8.75,18
"Q","BZTF21",5804,2020-09-04 20:29:13.0435,-8.75,16
"Q","BZTF21",5806,2020-09-04 20:29:13.0994,-8.75,16
"Q","BZTF21",5808,2020-09-04 20:29:13.0994,-8.75,26
"Q","BZTF21",5810,2020-09-04 20:29:13.1055,-8.75,26
"Q","BZTF21",5812,2020-09-04 20:29:13.1055,-8.75,29
"Q","BZTF21",5814,2020-09-04 20:29:13.1055,-8.75,29
"Q","BZTF21",5816,2020-09-04 20:29:13.1055,-8.75,29
"Q","BZTF21",5818,2020-09-04 20:29:13.1055,-8.75,29
"Q","BZTF21",5820,2020-09-04 20:29:13.1353,-8.75,27
"Q","BZTF21",5822,2020-09-04 20:29:13.1557,-8.75,27
"Q","BZTF21",5824,2020-09-04 20:29:13.2532,-8.75,31
"Q","BZTF21",5826,2020-09-04 20:29:13.2586,-8.75,32
"Q","BZTF21",5828,2020-09-04 20:29:13.3821,-8.75,32
"Q","BZTF21",5830,2020-09-04 20:29:13.3821,-8.75,32
"Q","BZTF21",5832,2020-09-04 20:29:13.4285,-8.75,32
"Q","BZTF21",5834,2020-09-04 20:29:13.6027,-8.75,32
"Q","BZTF21",5836,2020-09-04 20:29:13.6027,-8.75,32
"Q","BZTF21",5838,2020-09-04 20:29:13.6079,-8.75,32
"Q","BZTF21",5840,2020-09-04 20:29:13.6079,-8.75,32
"Q","BZTF21",5842,2020-09-04 20:29:13.6079,-8.75,32
"Q","BZTF21",5844,2020-09-04 20:29:13.6079,-8.75,32
"Q","BZTF21",5846,2020-09-04 20:29:13.6518,-8.75,35
"Q","BZTF21",5848,2020-09-04 20:29:13.66,-8.75,35
"Q","BZTF21",5850,2020-09-04 20:29:13.66,-8.75,32
"Q","BZTF21",5852,2020-09-04 20:29:13.6729,-8.75,32
"Q","BZTF21",5854,2020-09-04 20:29:13.7054,-8.75,32
"Q","BZTF21",5856,2020-09-04 20:29:13.7054,-8.75,32
"Q","BZTF21",5858,2020-09-04 20:29:13.7238,-8.75,32
"Q","BZTF21",5860,2020-09-04 20:29:13.7904,-8.75,32
"Q","BZTF21",5862,2020-09-04 20:29:13.7904,-8.75,31
"Q","BZTF21",5864,2020-09-04 20:29:13.7904,-8.75,30
"Q","BZTF21",5866,2020-09-04 20:29:13.7904,-8.75,30
"Q","BZTF21",5868,2020-09-04 20:29:13.7957,-8.75,29
"Q","BZTF21",5870,2020-09-04 20:29:13.8186,-8.75,27
"Q","BZTF21",5872,2020-09-04 20:29:13.8496,-8.75,26
"Q","BZTF21",5874,2020-09-04 20:29:13.8496,-8.75,22
"Q","BZTF21",5876,2020-09-04 20:29:13.8496,-8.75,21
"Q","BZTF21",5878,2020-09-04 20:29:13.8496,-8.75,21
"Q","BZTF21",5880,2020-09-04 20:29:13.8841,-8.75,21
"Q","BZTF21",5882,2020-09-04 20:29:13.8841,-8.75,22
"Q","BZTF21",5884,2020-09-04 20:29:13.9412,-8.75,22
"Q","BZTF21",5886,2020-09-04 20:29:13.9505,-8.75,21
"Q","BZTF21",5888,2020-09-04 20:29:13.9534,-8.75,17
"Q","BZTF21",5890,2020-09-04 20:29:13.9586,-8.75,17
"Q","BZTF21",5892,2020-09-04 20:29:13.9622,-8.75,16
"Q","BZTF21",5894,2020-09-04 20:29:13.9752,-8.75,15
"Q","BZTF21",5896,2020-09-04 20:29:13.9752,-8.75,15
"Q","BZTF21",5898,2020-09-04 20:29:13.9752,-8.75,15
"Q","BZTF21",5900,2020-09-04 20:29:13.9752,-8.75,15
"Q","BZTF21",5902,2020-09-04 20:29:13.9752,-8.75,15
"Q","BZTF21",5904,2020-09-04 20:29:13.9752,-8.75,15
"Q","BZTF21",5906,2020-09-04 20:29:13.9752,-8.75,15
"Q","BZTF21",5908,2020-09-04 20:29:13.9752,-8.75,15
"Q","BZTF21",5910,2020-09-04 20:29:13.9752,-8.75,15
"Q","BZTF21",5912,2020-09-04 20:29:13.9752,-8.75,15
"Q","BZTF21",5914,2020-09-04 20:29:13.9752,-9.5,47
"Q","BZTF21",5915,2020-09-04 20:29:13.9752,-9.5,64
"Q","BZTF21",5917,2020-09-04 20:29:13.9856,-9.5,60
"Q","BZTF21",5919,2020-09-04 20:29:13.9856,-9.5,60
"Q","BZTF21",5921,2020-09-04 20:29:13.9856,-9.5,57
"Q","BZTF21",5923,2020-09-04 20:29:13.9907,-9.5,61
"Q","BZTF21",5925,2020-09-04 20:29:13.9907,-9.5,61
"Q","BZTF21",5927,2020-09-04 20:29:13.9907,-9.5,64
"Q","BZTF21",5929,2020-09-04 20:29:13.9996,-9.5,61
"Q","BZTF21",5931,2020-09-04 20:29:13.9996,-9.5,60
"Q","BZTF21",5933,2020-09-04 20:29:14.0076,-9.5,58
"Q","BZTF21",5935,2020-09-04 20:29:14.0151,-9.5,58
"Q","BZTF21",5937,2020-09-04 20:29:14.0151,-9.5,58
"Q","BZTF21",5939,2020-09-04 20:29:14.0151,-9.5,57
"Q","BZTF21",5941,2020-09-04 20:29:14.0151,-9.5,56
"Q","BZTF21",5943,2020-09-04 20:29:14.0151,-9.5,56
"Q","BZTF21",5945,2020-09-04 20:29:14.0151,-9.5,55
"Q","BZTF21",5947,2020-09-04 20:29:14.0228,-9.5,56
"Q","BZTF21",5949,2020-09-04 20:29:14.0228,-9.5,56
"Q","BZTF21",5951,2020-09-04 20:29:14.0228,-9.5,56
"Q","BZTF21",5953,2020-09-04 20:29:14.0228,-9.5,58
"Q","BZTF21",5955,2020-09-04 20:29:14.0228,-9.5,56
"Q","BZTF21",5957,2020-09-04 20:29:14.0275,-9.5,56
"Q","BZTF21",5959,2020-09-04 20:29:14.0534,-9.5,56
"Q","BZTF21",5961,2020-09-04 20:29:14.0534,-9.5,59
"Q","BZTF21",5963,2020-09-04 20:29:14.0534,-9.5,59
"Q","BZTF21",5965,2020-09-04 20:29:14.058,-9.5,59
"Q","BZTF21",5967,2020-09-04 20:29:14.0625,-9.5,59
"Q","BZTF21",5969,2020-09-04 20:29:14.0625,-9.5,59
"Q","BZTF21",5971,2020-09-04 20:29:14.0625,-9.5,59
"Q","BZTF21",5973,2020-09-04 20:29:14.0625,-9.5,59
"Q","BZTF21",5975,2020-09-04 20:29:14.0672,-9.5,59
"Q","BZTF21",5977,2020-09-04 20:29:14.0672,-9.5,58
"Q","BZTF21",5979,2020-09-04 20:29:14.0774,-9.5,58
"Q","BZTF21",5981,2020-09-04 20:29:14.0774,-9.5,58
"Q","BZTF21",5983,2020-09-04 20:29:14.1063,-9.5,56
"Q","BZTF21",5985,2020-09-04 20:29:14.1063,-9.5,56
"Q","BZTF21",5987,2020-09-04 20:29:14.1105,-9.5,55
"Q","BZTF21",5989,2020-09-04 20:29:14.1105,-9.5,53
"Q","BZTF21",5991,2020-09-04 20:29:14.4296,-9.5,53
"Q","BZTF21",5993,2020-09-04 20:29:14.4352,-9.5,53
"Q","BZTF21",5995,2020-09-04 20:29:14.4352,-9.5,53
"Q","BZTF21",5997,2020-09-04 20:29:14.4661,-9.5,53
"Q","BZTF21",5999,2020-09-04 20:29:14.506,-9.5,53
"Q","BZTF21",6001,2020-09-04 20:29:14.616,-9.5,53
"Q","BZTF21",6003,2020-09-04 20:29:14.616,-9.5,56
"Q","BZTF21",6005,2020-09-04 20:29:14.619,-9.5,56
"Q","BZTF21",6007,2020-09-04 20:29:14.629,-9.5,56
"Q","BZTF21",6009,2020-09-04 20:29:14.6558,-9.5,56
"Q","BZTF21",6011,2020-09-04 20:29:14.7177,-9.5,56
"Q","BZTF21",6013,2020-09-04 20:29:14.7177,-9.5,54
"Q","BZTF21",6015,2020-09-04 20:29:14.7177,-9.5,54
"Q","BZTF21",6017,2020-09-04 20:29:14.7238,-9.5,53
"Q","BZTF21",6019,2020-09-04 20:29:14.7238,-9.5,49
"Q","BZTF21",6021,2020-09-04 20:29:14.7238,-9.5,49
"Q","BZTF21",6023,2020-09-04 20:29:14.7238,-9.5,49
"Q","BZTF21",6025,2020-09-04 20:29:14.7401,-9.5,49
"Q","BZTF21",6027,2020-09-04 20:29:14.7508,-9.5,49
